243.36111259981777, 318.1846389426177
2935.4667988638193, 318.1846389426177
1589.4139557318185, 324.51019503546104
275.7181520981832, 329.14893617021283
2903.109759365454, 331.2574548678273
1621.7709952301839, 336.3178997421019
2969.441690337103, 345.9116598162476
1197.8937778015973, 355.3999939555126
309.69304357146694, 356.98138297872345
2990.473766011041, 359.0899016763379
1654.1280347285497, 360.7767166344295
2514.825285385069, 361.1421932086826
214.23977705128897, 361.19842037395233
1560.2926201832897, 367.52397646679566
2547.182324883435, 372.26814353642817
1233.4865212497991, 379.33168117343655
340.432231094914, 381.2293480012895
2870.7527198670887, 384.95439770040844
1684.8672222519967, 385.4463853965184
1172.008146202905, 387.5549040941329
2126.5408114046845, 389.45257092198585
2576.3036604319636, 390.1905524661509
790.1950801221931, 391.7719414893618
2485.7039498365402, 399.8545964968838
1715.6064097754438, 408.6400910702773
372.78927059327947, 409.1672207446809
1272.3149686478378, 409.27264667956166
185.11844150276005, 410.9594616376532
825.7878235703952, 411.3811653771761
2165.369258802723, 414.75479529335917
1531.171284634761, 416.01990651192784
2611.8964038801655, 416.8633139909736
2097.4194758561557, 417.0741658607351
401.9106061418083, 427.0896296744037
1142.886810654376, 428.24931495809165
761.0737445736643, 429.51442617666027
2838.3956803687233, 436.1211180958522
1757.6705611233187, 436.6833897485494
2199.3441502760065, 437.10509348807227
1311.1434160458762, 438.79190844616386
864.6162709684336, 439.2136121856867
2456.5826142880114, 443.4306495809156
2650.724851278204, 445.9608720180529
437.50334959001026, 451.86472437137337
2670.139074977223, 453.9732430689878
2228.4654858245353, 456.08176176660226
2068.2981403076265, 459.4553916827854
155.99710595423124, 461.1422066408769
1343.5004555442415, 461.1422066408769
898.5911624417172, 461.35305851063833
1802.9704164210302, 467.88946647324315
471.478241063294, 469.7871333010961
1498.8142451363956, 470.4196889103805
728.7167050752989, 473.09047926069206
2262.440377297819, 477.5886524822696
1110.5297711560106, 478.4320599613153
927.712497990246, 479.80259711476475
1375.8574950426068, 481.38398613797557
500.5995766118228, 488.2366719052225
1841.7988638190686, 496.14361702127667
1404.9788305911359, 499.3063950676983
961.6873894635298, 499.9389506769827
2301.2688246958573, 500.7823581560284
126.87577040570233, 504.4371238985602
2039.1768047590976, 505.6319511605417
531.3387641352699, 507.2133401837525
1875.7737552923527, 516.7016743230174
1469.6929095878666, 517.2288039974211
2335.2437161691414, 520.9187117182464
696.3596655769334, 521.44584139265
1000.5158368615682, 523.1326563507415
1078.1727316576453, 523.4137921770902
1440.5715740393377, 523.9760638297873
573.4029154831449, 531.9884348807223
1904.355806849242, 532.6912744465936
2010.0554692105688, 546.3263620245004
1045.81569215928, 547.5914732430691
1935.6342783643286, 550.9651031592522
618.7027707808566, 557.2906592520956
664.002626078568, 564.8813265635075
1977.6984297122035, 575.0022163120568
